sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Ronald observes three adults.,Ronald doesn't observe two adults.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Ronald observes three adults, it is impossible for him not to observe at least two of them."
Ronald doesn't observe two adults.,Ronald observes three adults.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"The assertion in sentence 2 directly contradicts sentence 1 because observing three adults inherently means that Ronald is observing more than two adults, which contradicts the claim that he does not observe two adults."
Ronald observes two adults.,Ronald doesn't observe two adults.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that Ronald does not observe two adults, which contradicts the claim that he does."
Ronald doesn't observe two adults.,Ronald observes two adults.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Ronald's observation of two adults.
Ronald observes three adults.,Ronald doesn't observe three adults.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Ronald does not observe three adults, which contradicts the claim that he does."
Ronald doesn't observe three adults.,Ronald observes three adults.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Ronald's observation of three adults.
Kenneth has concealed two movies.,Kenneth hasn't concealed three movies.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Kenneth has concealed two movies, it logically follows that he has not concealed three movies, making sentence 2 an entailment of sentence 1."
Kenneth has concealed two movies.,Kenneth has concealed three movies.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a greater quantity of concealed movies than what is stated in Sentence 1, which specifies only two."
Kenneth has concealed three movies.,Kenneth has concealed two movies.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,Sentence 2 contradicts Sentence 1 because concealing two movies cannot be true if three movies have already been concealed.
Kenneth has concealed three movies.,Kenneth hasn't concealed two movies.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Kenneth has concealed three movies, it is impossible for him not to have concealed at least two movies."
Kenneth hasn't concealed two movies.,Kenneth has concealed three movies.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Kenneth hasn't concealed two movies, he cannot have concealed three, as that would imply he concealed more than he did not."
Kenneth has concealed two movies.,Kenneth hasn't concealed two movies.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Kenneth has not concealed the two movies, thereby contradicting the claim that he has."
Kenneth hasn't concealed two movies.,Kenneth has concealed two movies.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite of what Sentence 1 states regarding Kenneth's actions concerning the concealment of two movies.
Kenneth has concealed three movies.,Kenneth hasn't concealed three movies.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Kenneth has not concealed the same number of movies, thereby creating a logical contradiction."
Kenneth hasn't concealed three movies.,Kenneth has concealed three movies.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite of what Sentence 1 states regarding Kenneth's actions concerning the three movies.
The spinach resembled two prints.,The spinach didn't resemble three prints.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If the spinach resembled two prints, it logically follows that it could not resemble three prints, thus supporting the entailment."
The spinach resembled two prints.,The spinach resembled three prints.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of prints, claiming three instead of the two specified in Sentence 1."
The spinach resembled three prints.,The spinach resembled two prints.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of prints, directly opposing the claim that the spinach resembled three prints."
The spinach resembled three prints.,The spinach didn't resemble two prints.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if the spinach resembled three prints, it cannot simultaneously not resemble two prints, as that would imply it resembles fewer than three prints."
The spinach didn't resemble two prints.,The spinach resembled three prints.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if the spinach did not resemble two prints, it cannot simultaneously resemble three prints, as that would imply a similarity to a greater number of prints."
The spinach resembled two prints.,The spinach didn't resemble two prints.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the spinach does not resemble two prints, thereby contradicting the claim of resemblance."
The spinach didn't resemble two prints.,The spinach resembled two prints.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the spinach does resemble two prints, which is the opposite of what Sentence 1 states."
