sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Tammy is not big.,Tammy is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 because describing Tammy as ""enormous"" implies that she is, in fact, big, which opposes the assertion that she is ""not big."""
Tammy is big.,Tammy is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Tammy is not big, which contradicts the claim that she is big."
Tammy is not big.,Tammy is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality about Tammy's size.
Tammy is enourmous.,Tammy is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Tammy is not enormous, which contradicts the claim that she is."
Tammy is not enourmous.,Tammy is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
Caroline is big.,Caroline is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"The statement ""Caroline is big"" does not necessarily imply that she cannot be enormous, as ""big"" can encompass a range of sizes, including enormous."
Caroline is not enourmous.,Caroline is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"If Caroline is not enormous, it implies that she cannot be classified as big, making sentence 2 inconsistent with sentence 1."
Caroline is big.,Caroline is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is not a contradiction of Sentence 1, as ""enormous"" implies a greater size than ""big,"" suggesting that Caroline is indeed big, but even larger."
Caroline is enourmous.,Caroline is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that is significantly larger than ""big,"" suggesting that if Caroline is enormous, she cannot simply be described as big."
Caroline is not enourmous.,Caroline is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if Caroline is not enormous, it does not necessarily imply that she is also not big, as ""not enormous"" allows for the possibility of being of a moderate size."
Caroline is not big.,Caroline is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""not enormous"" implies a relative size that could still be considered ""big,"" thus contradicting the assertion that Caroline is ""not big."""
Caroline is enourmous.,Caroline is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"If Caroline is enormous, then it is contradictory to state that she is not big, as ""enormous"" implies a significant size."
Caroline is not big.,Caroline is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 because describing Caroline as ""enormous"" implies she is large, which opposes the assertion that she is ""not big."""
Caroline is big.,Caroline is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Caroline is not big, which contradicts the claim that she is big."
Caroline is not big.,Caroline is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
Caroline is enourmous.,Caroline is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Caroline is not enormous, which contradicts the claim that she is."
Caroline is not enourmous.,Caroline is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating that Caroline is enormous, which contradicts the claim that she is not."
Banks are fine.,Banks are not great.,neutral,entailment,implicature_PtoN,target,adjective,fine-great,"The statement ""Banks are fine"" implies a neutral or satisfactory condition, which can entail that they are not in an excellent state, thus supporting the conclusion that ""Banks are not great."""
Banks are not great.,Banks are fine.,neutral,entailment,implicature_NtoP,target,adjective,fine-great,"The statement ""Banks are not great"" implies a negative assessment, which contradicts the assertion that ""Banks are fine,"" thus making sentence 2 an entailment of sentence 1."
Banks are fine.,Banks are great.,neutral,contradiction,negated implicature_P,target,adjective,fine-great,"Sentence 2 is a contradiction of Sentence 1 because the term ""great"" implies a higher positive evaluation than ""fine,"" suggesting that if banks are merely ""fine,"" they cannot simultaneously be considered ""great."""
Banks are great.,Banks are fine.,entailment,contradiction,reverse negated implicature_P,target,adjective,fine-great,"Sentence 2 is a contradiction of Sentence 1 because ""great"" implies a higher positive evaluation than ""fine,"" suggesting that if banks are great, they cannot merely be fine."
Banks are not great.,Banks are not fine.,neutral,contradiction,negated implicature_N,target,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because stating that ""banks are not fine"" implies a negative assessment that is more severe than simply saying ""banks are not great,"" thus creating a logical inconsistency in the evaluation of banks."
Banks are not fine.,Banks are not great.,entailment,contradiction,reverse negated implicature_N,target,adjective,fine-great,"Sentence 2 is a contradiction of Sentence 1 because if banks are not fine, they cannot simultaneously be described as not great, as ""fine"" implies a level of acceptability that ""great"" exceeds."
Banks are great.,Banks are not fine.,contradiction,contradiction,opposite,control,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because stating that ""banks are not fine"" directly opposes the positive assertion that ""banks are great."""
Banks are not fine.,Banks are great.,contradiction,contradiction,opposite,control,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because stating that ""Banks are great"" directly opposes the assertion that ""Banks are not fine,"" implying a positive evaluation versus a negative one."
Banks are fine.,Banks are not fine.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly negates the assertion made in Sentence 1, thereby contradicting its claim about the state of banks."
Banks are not fine.,Banks are fine.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite condition regarding the status of banks, thereby creating a contradiction."
Banks are great.,Banks are not great.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly negates the positive assertion made in Sentence 1, thereby contradicting it by stating the opposite opinion about banks."
Banks are not great.,Banks are great.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the positive quality of banks, thereby creating a contradiction."
