sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
These libraries or these museums are profiting.,These libraries and these museums aren't both profiting.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The assertion in sentence2 contradicts the possibility that both libraries and museums are profiting as stated in sentence1, thus making sentence2 an entailment of sentence1."
These libraries and these museums aren't both profiting.,These libraries or these museums are profiting.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If these libraries and these museums aren't both profiting, it logically follows that at least one of them must be profiting, supporting the claim in sentence 2."
These libraries or these museums are profiting.,These libraries and these museums are profiting.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it asserts a conjunction (""and"") that implies both entities are profiting together, while Sentence 1 presents an exclusive choice (""or"") that suggests at least one, but not necessarily both, are profiting."
These libraries and these museums are profiting.,These libraries or these museums are profiting.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it implies that at least one of the entities (libraries or museums) is profiting, which undermines the assertion in Sentence 1 that both are profiting together."
These libraries and these museums aren't both profiting.,Neither these libraries nor these museums are profiting.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the libraries nor the museums are profiting, it implies that both are not profiting, which directly opposes the possibility that one could be profiting while the other is not."
Neither these libraries nor these museums are profiting.,These libraries and these museums aren't both profiting.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the entities (either the libraries or the museums) could be profiting, while Sentence 1 asserts that neither is profiting."
These libraries and these museums are profiting.,Neither these libraries nor these museums are profiting.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that both the libraries and museums are not profiting, which contradicts the claim that they are."
Neither these libraries nor these museums are profiting.,These libraries and these museums are profiting.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the libraries and museums are profiting, which opposes the claim that neither is profiting."
These libraries or these museums are profiting.,Neither these libraries nor these museums are profiting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the libraries and museums are not profiting, which opposes the claim that at least one of them is profiting."
Neither these libraries nor these museums are profiting.,These libraries or these museums are profiting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the libraries or museums is profiting, directly opposing the claim that neither is profiting."
These libraries and these museums are profiting.,These libraries and these museums aren't both profiting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because if the libraries and museums are profiting as stated in Sentence 1, then it is impossible for them to not both be profiting as claimed in Sentence 2."
These libraries and these museums aren't both profiting.,These libraries and these museums are profiting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the libraries and museums are profiting, which opposes the claim that they are not both profiting."
Those cups or those chairs chip.,Those cups and those chairs don't both chip.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The statement in sentence 1 suggests that at least one of the items (cups or chairs) is prone to chipping, which implies that it is not the case that both items are free from chipping, thus supporting the claim in sentence 2."
Those cups and those chairs don't both chip.,Those cups or those chairs chip.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If those cups and those chairs don't both chip, it logically follows that at least one of them must chip, supporting the claim in sentence 2."
