sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Some actresses did react.,No actresses did react.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the actresses reacted, which opposes the claim that at least some did."
No actresses did react.,Some actresses did react.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts the existence of at least one actress who reacted, while Sentence 1 claims that no actresses reacted at all."
All actresses did react.,Not all actresses did react.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that there exists at least one actress who did not react, directly opposing the claim that all actresses reacted."
Not all actresses did react.,All actresses did react.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because it asserts that every actress reacted, directly opposing the claim that at least some did not."
Some boys play.,Not all boys play.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement ""Some boys play"" implies that there are boys who do not play, thus supporting the conclusion that ""Not all boys play."""
Not all boys play.,Some boys play.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all boys play, it implies that at least some boys must play, making sentence 2 an entailment of sentence 1."
Some boys play.,All boys play.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because it asserts a universal claim that contradicts the possibility of only a subset of boys playing, as indicated in Sentence 1."
All boys play.,Some boys play.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because if all boys play, then it cannot be true that only some boys play, as that would imply that not all boys are included in the activity."
Not all boys play.,No boys play.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all boys play, it implies that at least some boys do play, which directly opposes the claim that no boys play."
No boys play.,Not all boys play.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no boys play, it is impossible for some boys to not play, as that implies at least some boys are playing."
All boys play.,No boys play.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all boys play, then it is impossible for no boys to play simultaneously."
No boys play.,All boys play.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts the opposite of the claim that no boys engage in playing, thereby directly opposing the idea that all boys are inactive."
Some boys play.,No boys play.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if some boys play, it is impossible for no boys to play simultaneously."
No boys play.,Some boys play.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because the assertion that ""some boys play"" directly opposes the claim that ""no boys play."""
All boys play.,Not all boys play.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 contradicts Sentence 1 because it directly negates the universal claim made in Sentence 1 by asserting that there exists at least one boy who does not play.
Not all boys play.,All boys play.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that every boy plays, directly opposing the claim that at least some boys do not play."
The teacher resembles some sketches.,The teacher doesn't resemble all sketches.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement that ""the teacher resembles some sketches"" implies that there are sketches the teacher does not resemble, thus supporting the conclusion that ""the teacher doesn't resemble all sketches."""
The teacher doesn't resemble all sketches.,The teacher resembles some sketches.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If the teacher doesn't resemble all sketches, it implies that there are some sketches with which the teacher may share resemblance, supporting the claim in sentence 2."
The teacher resembles some sketches.,The teacher resembles all sketches.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because ""some"" implies a partial resemblance, while ""all"" asserts a total resemblance, which cannot both be true simultaneously."
The teacher resembles all sketches.,The teacher resembles some sketches.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if the teacher resembles all sketches, it cannot be true that they only resemble some sketches, as that would imply there are sketches they do not resemble."
The teacher doesn't resemble all sketches.,The teacher resembles no sketches.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that ""the teacher resembles no sketches"" implies a total resemblance to none, while Sentence 1 allows for the possibility that the teacher may resemble some sketches."
The teacher resembles no sketches.,The teacher doesn't resemble all sketches.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because stating that the teacher doesn't resemble all sketches implies that there are some sketches the teacher may resemble, which directly contradicts the assertion that the teacher resembles no sketches at all."
The teacher resembles all sketches.,The teacher resembles no sketches.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the teacher does not resemble any sketches, which opposes the claim that the teacher resembles all sketches."
The teacher resembles no sketches.,The teacher resembles all sketches.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the teacher resembles ""all sketches,"" which is the opposite of claiming that the teacher resembles ""no sketches."""
